date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,ALLSKY_SFC_SW_DWN,WS2M
2021-01-29,24.11,28.08,21.18,0.66,86.14,10.95,2.93
2021-01-30,24.41,28.58,21.36,0.11,85.41,19.11,2.68
2021-01-31,24.11,28.55,20.88,0.0,86.69,20.95,2.87
2021-02-01,23.77,28.26,20.4,0.06,85.76,21.29,3.32
2021-02-02,24.08,28.29,20.91,0.19,84.98,19.13,3.01
2021-02-03,24.14,28.08,21.23,0.0,83.67,17.84,3.01
2021-02-04,23.18,28.06,19.37,0.0,80.66,21.4,2.65
2021-02-05,22.79,27.75,18.61,0.0,83.41,21.91,2.74
2021-02-06,22.85,28.09,19.07,0.0,84.07,22.16,2.73
2021-02-07,22.66,27.94,17.95,0.0,83.71,23.21,3.25
2021-02-08,22.83,28.02,18.78,0.0,81.35,22.89,3.44
2021-02-09,22.76,27.54,19.23,0.0,79.91,22.21,3.12
2021-02-10,22.25,27.41,18.05,0.0,80.12,22.77,2.53
2021-02-11,22.02,27.54,17.52,0.0,78.62,22.71,2.25
2021-02-12,22.6,28.05,17.92,0.01,77.42,23.28,2.05
2021-02-13,23.15,28.73,18.4,0.0,77.6,23.78,1.89
2021-02-14,22.87,28.71,17.88,0.01,80.9,23.58,1.89
2021-02-15,23.51,29.31,18.56,0.0,83.06,23.4,1.97
2021-02-16,23.93,29.21,19.59,0.0,83.77,19.61,1.86
2021-02-17,23.97,29.12,19.72,0.0,83.62,21.77,2.16
2021-02-18,24.2,28.83,21.01,0.02,83.49,18.92,2.58
2021-02-19,25.01,29.53,21.24,0.27,85.29,19.43,3.0
2021-02-20,25.8,30.0,23.16,4.32,85.13,15.86,3.51
2021-02-21,25.72,29.35,23.45,12.59,86.43,13.23,3.64
2021-02-22,25.35,29.42,22.5,1.41,84.33,19.21,3.22
2021-02-23,24.9,29.91,21.13,0.0,84.89,21.59,2.47
2021-02-24,24.53,29.77,20.86,0.0,84.38,23.83,2.0
2021-02-25,24.65,30.36,20.42,0.0,82.25,24.49,1.63
2021-02-26,24.79,31.33,20.32,0.0,76.64,24.06,1.45
2021-02-27,24.9,31.68,19.8,0.0,78.28,24.52,1.34
2021-02-28,24.78,30.99,20.04,0.0,80.95,23.44,1.61
2021-03-01,25.43,31.69,21.12,0.0,78.7,24.4,1.52
2021-03-02,25.07,31.08,21.13,0.0,79.91,23.65,1.79
2021-03-03,24.84,31.13,20.58,0.0,79.14,24.47,2.16
2021-03-04,24.85,30.6,20.95,0.01,79.53,25.81,2.09
2021-03-05,25.23,31.37,20.69,0.02,79.24,25.67,1.86
2021-03-06,25.79,32.52,20.48,0.0,78.15,25.96,1.78
2021-03-07,26.44,32.53,21.92,0.01,80.84,25.9,1.95
2021-03-08,26.49,32.01,22.11,0.09,80.93,25.1,2.47
2021-03-09,26.83,32.5,22.73,0.14,77.67,24.91,2.55
2021-03-10,26.78,31.45,23.27,2.38,82.15,23.99,2.57
2021-03-11,27.21,32.4,23.35,0.54,76.55,25.38,2.34
2021-03-12,26.2,32.34,21.84,0.0,73.41,26.25,2.19
2021-03-13,26.26,32.59,21.27,0.0,77.32,25.63,2.37
2021-03-14,26.61,33.3,21.68,0.0,74.81,26.04,2.34
2021-03-15,27.02,34.04,21.64,0.0,71.4,25.9,2.16
2021-03-16,27.03,34.36,21.71,0.0,73.14,24.67,2.16
2021-03-17,27.21,34.04,22.04,0.01,74.23,22.4,2.09
2021-03-18,26.8,32.6,22.82,0.01,73.43,22.92,2.34
2021-03-19,27.18,33.79,22.46,0.01,69.63,25.18,1.81
2021-03-20,27.85,34.68,22.67,0.07,68.52,24.6,1.56
2021-03-21,28.22,34.83,23.82,0.08,66.78,24.36,1.75
2021-03-22,28.17,35.15,23.55,0.01,70.87,24.03,2.12
2021-03-23,28.21,35.05,23.53,0.01,71.03,24.64,2.19
2021-03-24,28.04,34.11,23.32,0.04,72.5,23.31,1.99
2021-03-25,27.93,33.0,24.33,0.07,73.06,20.85,1.7
2021-03-26,28.22,33.69,24.23,0.15,75.59,23.33,1.98
2021-03-27,28.77,34.67,24.33,0.05,74.67,23.18,2.04
2021-03-28,29.36,35.37,25.02,0.1,68.17,21.61,1.66
2021-03-29,29.66,36.3,24.58,0.15,67.89,21.23,2.04
2021-03-30,30.38,38.45,23.87,0.02,63.28,23.04,2.42
2021-03-31,31.37,39.42,25.36,0.02,63.6,23.78,2.92
2021-04-01,31.49,38.87,25.98,0.08,65.32,24.6,3.18
2021-04-02,32.27,40.09,27.0,0.04,60.53,25.97,3.1
2021-04-03,32.19,39.85,26.36,0.04,57.78,25.17,2.98
2021-04-04,32.36,40.05,26.57,0.07,56.84,23.06,2.01
2021-04-05,31.58,38.09,26.89,0.07,61.14,21.11,2.27
2021-04-06,30.1,36.14,25.71,0.08,67.58,22.8,2.41
2021-04-07,29.54,36.97,24.16,0.01,65.11,24.83,2.36
2021-04-08,29.48,37.0,23.6,0.0,64.23,22.97,2.11
2021-04-09,29.94,37.0,24.4,0.03,65.22,22.29,2.38
2021-04-10,29.87,35.75,25.42,0.14,66.75,23.4,2.51
2021-04-11,29.83,36.26,24.9,0.96,66.2,19.49,2.46
2021-04-12,29.81,35.4,25.75,2.55,67.61,19.07,2.43
2021-04-13,29.62,34.89,25.6,1.41,68.55,22.31,2.05
2021-04-14,29.14,33.63,25.65,3.3,70.59,21.55,2.01
2021-04-15,28.26,31.31,25.9,5.43,74.82,16.5,1.35
2021-04-16,28.91,32.59,25.73,1.73,72.72,23.42,1.26
2021-04-17,30.34,35.63,25.87,0.09,68.87,24.28,1.81
2021-04-18,30.49,35.87,26.61,0.05,67.37,24.61,2.08
2021-04-19,31.82,38.85,25.78,0.09,63.04,23.89,1.96
2021-04-20,31.95,37.51,27.27,0.2,60.6,19.69,1.81
2021-04-21,31.25,35.99,27.46,0.53,64.89,22.73,1.91
2021-04-22,31.03,36.82,26.63,0.15,65.83,23.98,2.37
2021-04-23,31.45,36.87,27.15,0.78,63.58,21.47,1.84
2021-04-24,30.16,34.21,26.99,2.05,68.83,20.4,1.68
2021-04-25,30.12,34.21,26.73,1.72,70.3,21.57,1.89
2021-04-26,30.85,35.51,26.64,0.28,65.98,21.42,2.24
2021-04-27,30.58,34.73,27.3,0.1,66.17,23.38,1.64
2021-04-28,30.77,36.09,26.53,0.1,66.63,22.91,2.02
2021-04-29,31.6,38.03,26.18,0.21,64.62,23.9,2.26
2021-04-30,31.37,36.71,27.21,0.31,66.7,22.53,2.58
2021-05-01,30.28,33.98,27.72,0.56,70.85,23.75,2.25
2021-05-02,30.39,35.63,26.6,1.33,69.69,22.47,2.43
2021-05-03,30.42,35.34,26.66,2.2,69.95,22.08,2.42
2021-05-04,30.38,35.16,27.32,2.56,69.13,21.96,2.18
2021-05-05,30.82,35.98,26.64,0.54,66.26,22.98,2.17
2021-05-06,31.21,36.8,26.84,0.36,66.37,24.2,2.66
2021-05-07,30.31,34.45,27.46,0.87,69.96,22.97,2.53
2021-05-08,29.94,33.47,27.15,1.33,70.29,24.24,2.35
2021-05-09,30.19,33.92,27.12,0.69,69.36,21.17,1.86
2021-05-10,31.01,35.97,27.15,0.49,67.77,22.78,2.17
2021-05-11,31.94,36.79,27.73,0.15,64.27,23.8,2.7
2021-05-12,32.48,38.2,27.92,0.45,63.01,20.63,2.61
2021-05-13,32.02,37.21,28.13,3.06,63.65,20.35,2.6
2021-05-14,31.43,36.76,27.15,2.11,63.39,23.38,3.7
2021-05-15,30.4,34.43,26.72,0.49,64.11,18.75,5.32
2021-05-16,30.61,34.67,27.05,2.95,66.48,19.31,3.78
2021-05-17,31.37,37.39,26.11,2.58,62.46,24.83,3.05
2021-05-18,31.07,35.72,26.99,2.16,67.54,24.06,2.62
2021-05-19,30.24,33.68,27.67,7.96,72.99,23.75,2.81
2021-05-20,28.95,33.76,25.81,19.4,77.07,17.9,3.06
2021-05-21,29.2,33.98,25.58,5.74,70.31,15.1,3.51
2021-05-22,29.23,33.71,25.29,1.56,70.03,14.77,3.98
2021-05-23,31.26,37.87,25.5,1.18,62.5,18.86,2.6
2021-05-24,31.1,35.9,26.82,1.23,63.72,20.05,2.89
2021-05-25,29.4,33.32,25.92,6.5,69.56,20.47,3.86
2021-05-26,30.22,36.93,24.64,1.85,59.91,19.74,5.72
2021-05-27,31.61,38.37,25.85,0.05,56.78,24.6,3.99
2021-05-28,31.95,39.11,26.09,0.04,57.04,25.04,3.11
2021-05-29,32.09,38.88,26.42,0.07,56.0,23.09,2.91
2021-05-30,32.29,39.6,25.8,0.1,54.76,24.07,3.23
2021-05-31,32.23,39.17,26.27,0.05,54.74,25.57,2.99
2021-06-01,32.31,38.45,27.05,0.13,57.25,24.66,3.29
2021-06-02,32.31,38.09,26.89,2.38,59.58,24.17,2.35
2021-06-03,30.34,33.77,27.7,2.34,72.7,21.49,1.95
2021-06-04,29.01,31.93,27.28,5.03,78.15,20.07,2.43
2021-06-05,28.09,32.23,25.98,14.18,74.64,17.19,3.17
2021-06-06,29.98,35.54,24.91,0.87,64.07,23.03,2.76
2021-06-07,30.62,35.37,26.54,0.37,67.56,24.04,2.43
2021-06-08,30.89,35.73,26.75,1.82,64.79,20.39,2.7
2021-06-09,30.55,36.19,25.95,1.35,63.78,23.75,3.42
2021-06-10,31.53,38.05,25.95,0.71,59.35,24.53,3.46
2021-06-11,30.97,36.22,26.13,0.08,58.46,20.88,3.56
2021-06-12,30.62,37.15,26.09,4.68,59.99,22.54,4.58
2021-06-13,30.12,36.25,25.71,0.3,61.77,16.57,4.98
2021-06-14,29.9,35.43,26.0,0.03,55.52,16.24,6.09
2021-06-15,30.44,36.8,24.31,0.08,56.44,20.8,4.5
2021-06-16,30.69,35.24,26.73,0.1,61.81,20.5,4.4
2021-06-17,31.12,36.69,26.58,0.19,58.34,20.77,4.57
2021-06-18,30.78,36.74,25.91,0.04,57.72,17.01,4.32
2021-06-19,30.51,36.14,25.6,0.05,58.31,20.04,3.56
2021-06-20,30.72,35.83,25.97,0.23,60.04,23.63,3.07
2021-06-21,31.3,36.13,26.47,0.83,59.47,23.24,2.85
2021-06-22,30.21,34.36,27.03,5.35,65.5,16.58,2.31
2021-06-23,29.05,33.33,25.73,10.77,73.72,17.82,2.15
2021-06-24,29.59,34.19,26.03,2.0,69.32,18.98,2.32
2021-06-25,30.61,37.03,25.34,0.24,60.27,23.77,2.93
2021-06-26,30.56,36.18,26.06,0.98,59.98,21.03,3.07
2021-06-27,29.61,34.68,25.9,1.64,61.66,14.29,2.77
2021-06-28,29.57,35.36,25.67,0.32,63.43,19.1,2.54
2021-06-29,30.27,35.78,26.26,1.02,65.99,21.63,3.11
2021-06-30,30.61,35.56,26.47,1.61,67.98,23.1,2.42
2021-07-01,29.56,33.41,26.92,15.07,76.06,21.48,2.64
2021-07-02,29.67,34.02,25.99,5.38,74.84,21.54,2.4
2021-07-03,28.91,32.25,25.83,4.33,74.77,21.25,1.87
2021-07-04,27.54,29.67,25.3,23.61,82.37,20.99,2.52
2021-07-05,29.32,34.2,24.47,2.28,71.17,23.36,1.85
2021-07-06,29.36,32.99,26.17,0.17,73.19,21.38,2.07
2021-07-07,29.71,33.98,26.03,2.7,72.69,21.68,2.08
2021-07-08,29.79,33.96,25.69,9.01,72.76,23.01,2.1
2021-07-09,29.01,33.26,26.09,5.94,76.18,17.91,3.16
2021-07-10,28.43,33.08,24.87,1.13,69.33,10.69,5.0
2021-07-11,28.6,33.32,24.55,0.4,63.02,15.38,4.79
2021-07-12,29.45,34.96,24.99,0.34,62.9,16.72,4.77
2021-07-13,29.25,34.71,25.07,0.23,66.45,14.78,4.46
2021-07-14,28.68,34.04,24.73,6.22,70.04,14.59,3.94
2021-07-15,28.8,34.83,23.96,2.83,69.84,12.97,3.35
2021-07-16,29.09,33.45,25.28,2.66,70.12,19.25,2.75
2021-07-17,29.06,34.02,25.1,6.03,72.04,14.31,2.34
2021-07-18,28.09,31.97,25.37,8.4,76.69,13.92,3.19
2021-07-19,29.46,35.31,24.64,0.25,68.61,21.12,4.08
2021-07-20,30.39,36.69,24.84,0.35,64.45,21.27,4.29
2021-07-21,29.78,35.61,25.2,0.19,65.24,16.47,4.5
2021-07-22,29.37,34.39,25.64,0.21,66.73,18.95,5.64
2021-07-23,29.6,35.05,25.72,0.97,64.29,12.34,5.23
2021-07-24,29.52,35.04,25.23,0.19,66.01,22.13,3.94
2021-07-25,30.05,36.72,25.47,0.93,62.35,22.94,4.22
2021-07-26,30.11,36.44,24.65,2.94,65.2,22.75,3.44
2021-07-27,27.9,30.79,25.53,1.99,73.96,21.76,3.65
2021-07-28,29.83,35.98,24.76,0.3,63.78,22.49,3.93
2021-07-29,30.01,35.74,24.89,0.07,63.34,20.88,3.17
2021-07-30,29.93,35.38,25.05,0.1,64.23,21.29,3.53
2021-07-31,30.9,36.8,25.39,0.12,60.41,22.58,3.43
2021-08-01,30.89,36.86,25.44,0.11,60.08,17.48,3.27
2021-08-02,30.09,35.56,25.3,0.13,58.99,21.9,3.76
2021-08-03,30.64,37.37,25.31,0.14,59.11,21.66,3.96
2021-08-04,31.16,38.36,25.69,0.13,57.38,20.48,4.55
2021-08-05,30.85,37.1,26.1,0.29,59.2,20.51,4.24
2021-08-06,30.83,37.14,26.03,1.9,62.12,19.52,3.99
2021-08-07,29.85,34.54,26.21,10.46,69.67,20.98,2.96
2021-08-08,29.68,34.77,25.43,1.91,68.9,24.14,2.65
2021-08-09,29.81,35.04,25.36,10.24,67.17,23.75,3.02
2021-08-10,29.26,35.07,24.56,6.56,68.55,22.22,3.15
2021-08-11,28.27,32.93,24.8,8.64,72.58,17.92,2.11
2021-08-12,27.59,31.74,24.88,5.6,75.64,15.6,3.36
2021-08-13,27.15,30.2,24.84,1.59,75.65,16.63,2.73
2021-08-14,28.91,34.12,24.82,5.8,71.26,18.28,2.59
2021-08-15,29.52,35.63,24.49,2.52,67.2,16.47,2.8
2021-08-16,29.92,35.78,24.72,0.67,62.55,16.8,2.92
2021-08-17,29.08,33.7,25.11,13.25,68.08,19.07,2.63
2021-08-18,27.6,33.92,23.48,11.79,73.05,16.61,3.74
2021-08-19,28.97,35.72,23.38,1.08,64.97,21.32,3.57
2021-08-20,27.38,30.9,24.57,1.6,71.41,13.26,1.89
2021-08-21,26.64,29.84,23.56,9.65,77.99,6.88,1.29
2021-08-22,26.95,30.17,24.34,6.93,78.45,19.36,1.33
2021-08-23,27.7,31.77,24.65,3.88,78.29,9.77,2.2
2021-08-24,28.2,33.03,24.5,11.34,77.26,23.15,2.95
2021-08-25,29.13,35.06,24.04,1.26,72.17,23.06,3.0
2021-08-26,29.21,33.49,25.38,0.92,74.05,23.25,1.99
2021-08-27,28.13,31.56,25.68,4.37,80.11,16.15,2.07
2021-08-28,27.54,31.26,24.95,4.59,78.98,16.42,2.7
2021-08-29,27.46,31.7,24.11,1.45,77.46,13.61,3.07
2021-08-30,28.39,33.9,24.05,0.55,70.2,18.83,3.57
2021-08-31,28.98,34.91,24.07,1.85,70.76,20.96,2.39
2021-09-01,28.82,33.18,25.36,2.77,73.65,13.77,1.86
2021-09-02,27.38,31.06,25.04,25.72,81.53,15.09,2.0
2021-09-03,26.39,29.3,24.19,16.3,84.45,15.9,2.29
2021-09-04,27.3,31.31,23.67,4.42,81.39,10.8,2.55
2021-09-05,27.85,33.32,24.05,3.51,76.5,20.71,3.56
2021-09-06,26.91,31.71,23.12,1.32,75.83,14.61,3.88
2021-09-07,28.01,34.13,23.08,0.19,73.65,21.39,3.57
2021-09-08,27.61,31.74,24.11,0.79,78.6,21.76,2.72
2021-09-09,28.28,33.31,23.39,0.1,74.5,23.31,2.68
2021-09-10,28.56,33.35,24.67,1.0,74.67,20.17,2.64
2021-09-11,28.58,33.67,24.46,1.05,74.88,21.27,3.08
2021-09-12,28.53,33.32,24.91,0.37,73.48,20.61,3.82
2021-09-13,28.41,33.55,24.59,0.17,72.88,19.83,3.81
2021-09-14,28.55,32.69,24.97,0.44,75.57,22.61,2.78
2021-09-15,29.02,34.14,24.89,3.24,75.38,22.64,2.58
2021-09-16,28.64,32.82,25.14,2.53,77.03,19.84,2.04
2021-09-17,28.15,31.76,25.81,7.83,80.85,19.36,2.09
2021-09-18,28.07,31.23,25.19,4.84,80.53,13.78,1.34
2021-09-19,28.32,31.63,25.35,8.65,81.05,20.45,1.44
2021-09-20,28.11,31.94,24.86,4.55,80.01,21.49,1.86
2021-09-21,28.22,32.61,24.8,2.92,78.53,20.48,1.99
2021-09-22,28.79,34.14,24.14,0.39,73.48,17.8,1.91
2021-09-23,28.91,32.89,25.03,2.96,77.4,19.93,1.55
2021-09-24,28.21,32.11,24.9,4.15,79.45,22.75,1.84
2021-09-25,28.36,32.07,25.02,4.16,80.35,22.84,1.94
2021-09-26,27.06,30.26,25.12,13.72,82.63,13.97,2.4
2021-09-27,28.28,33.83,24.05,1.4,75.17,18.02,3.82
2021-09-28,27.44,32.26,23.75,0.22,71.2,18.55,3.32
2021-09-29,28.69,35.13,23.01,1.39,67.35,22.62,1.88
2021-09-30,27.59,31.59,23.83,13.2,77.78,19.82,1.64
2021-10-01,27.66,31.18,24.62,8.19,81.45,11.99,1.11
2021-10-02,27.17,29.97,25.0,7.77,85.87,21.38,1.25
2021-10-03,28.02,32.43,25.14,3.25,81.68,16.69,1.29
2021-10-04,28.04,31.74,25.31,3.12,82.42,16.23,1.29
2021-10-05,27.1,29.45,24.98,13.23,86.39,5.56,0.9
2021-10-06,27.47,32.23,23.98,3.8,81.9,17.84,2.34
2021-10-07,27.77,31.69,24.85,1.34,83.46,21.75,2.32
2021-10-08,27.77,31.21,25.04,14.31,84.75,17.37,2.86
2021-10-09,27.21,30.21,25.03,8.76,86.47,14.22,2.56
2021-10-10,27.51,30.81,24.44,7.41,83.93,20.04,1.66
2021-10-11,26.51,28.91,24.9,30.55,89.66,17.0,1.97
2021-10-12,26.0,29.62,23.57,10.63,86.88,19.92,2.61
2021-10-13,26.63,31.28,22.89,3.51,82.81,21.21,2.38
2021-10-14,27.98,32.5,23.6,3.81,82.08,21.28,1.81
2021-10-15,27.45,30.33,24.75,1.84,86.51,15.65,1.94
2021-10-16,27.81,31.04,25.44,9.79,89.16,19.39,3.23
2021-10-17,27.25,30.06,25.4,4.35,88.73,16.77,3.26
2021-10-18,27.33,30.19,24.73,2.59,84.94,17.06,2.24
2021-10-19,27.19,30.02,24.33,3.52,86.1,16.66,1.56
2021-10-20,27.36,30.04,25.66,5.8,87.18,17.04,0.81
2021-10-21,27.03,29.61,25.09,6.34,88.27,17.5,0.9
2021-10-22,27.12,29.82,25.15,2.54,85.46,17.61,1.09
2021-10-23,27.11,30.41,24.97,3.6,86.87,16.95,1.5
2021-10-24,26.84,30.28,23.82,4.97,78.93,16.26,1.21
2021-10-25,26.76,29.98,24.39,7.71,83.35,18.15,1.58
2021-10-26,26.58,29.61,24.31,4.96,85.23,18.83,1.77
2021-10-27,26.63,30.08,23.88,2.24,85.72,17.45,2.12
2021-10-28,25.77,27.86,23.77,7.19,87.75,10.71,2.16
2021-10-29,25.84,27.99,24.42,44.15,92.92,3.74,3.1
2021-10-30,25.7,27.42,24.45,25.67,92.29,16.61,2.74
2021-10-31,26.3,28.71,24.67,21.79,91.66,5.37,2.85
2021-11-01,26.11,28.04,24.8,21.08,91.33,9.65,2.49
2021-11-02,26.15,27.97,25.03,31.48,91.74,10.05,2.44
2021-11-03,25.66,27.39,24.47,29.47,92.58,4.48,1.94
2021-11-04,25.79,28.06,24.05,6.97,90.91,13.28,1.07
2021-11-05,25.48,27.46,23.97,8.17,91.81,19.16,1.43
2021-11-06,25.86,28.3,23.36,19.81,87.87,15.41,1.39
2021-11-07,25.99,28.04,23.96,12.13,87.67,6.31,1.18
2021-11-08,26.11,28.82,24.41,28.74,91.02,3.97,1.73
2021-11-09,24.37,25.93,23.07,64.5,93.82,8.48,3.39
2021-11-10,23.32,24.93,22.1,49.1,92.76,6.56,3.96
2021-11-11,24.07,26.94,21.93,8.53,92.14,6.96,4.29
2021-11-12,26.35,29.75,23.52,2.5,88.5,10.13,2.04
2021-11-13,25.84,27.43,24.66,2.08,89.04,12.8,1.39
2021-11-14,25.77,28.09,24.33,9.57,93.24,9.81,2.2
2021-11-15,26.39,29.22,23.97,7.35,88.8,12.8,1.28
2021-11-16,26.66,29.17,24.8,3.97,90.32,13.61,0.9
2021-11-17,26.0,27.83,24.32,35.41,93.12,10.05,1.68
2021-11-18,24.6,25.76,23.48,20.05,93.76,1.04,4.06
2021-11-19,25.71,28.67,23.65,17.62,91.29,10.67,4.21
2021-11-20,26.85,29.89,24.85,9.63,90.82,17.72,2.86
2021-11-21,25.93,28.47,24.09,2.93,86.98,17.04,1.53
2021-11-22,25.41,27.69,23.08,2.11,91.89,14.0,1.82
2021-11-23,25.75,27.6,24.26,4.83,94.44,18.5,2.11
2021-11-24,25.76,27.62,24.47,5.79,93.84,9.89,2.48
2021-11-25,26.04,27.88,24.38,33.98,94.67,11.3,2.88
2021-11-26,25.96,27.81,24.3,53.41,94.63,5.96,3.06
2021-11-27,25.16,27.0,23.69,23.98,94.53,10.63,2.91
2021-11-28,25.19,26.69,24.09,31.41,94.88,1.79,2.84
2021-11-29,25.02,26.41,23.97,23.44,94.23,8.55,2.25
2021-11-30,25.55,27.55,24.02,5.54,92.85,17.83,2.01
2021-12-01,26.08,28.98,23.9,4.17,91.21,12.94,2.35
2021-12-02,25.38,28.3,22.97,0.98,90.69,15.03,2.79
2021-12-03,24.03,27.18,21.16,0.01,90.11,17.95,1.78
2021-12-04,25.7,29.79,21.16,0.1,81.14,16.84,0.95
2021-12-05,26.6,30.82,22.98,3.02,84.56,16.12,1.09
2021-12-06,26.53,30.13,23.95,2.06,87.76,11.34,1.35
2021-12-07,25.77,28.81,23.7,0.09,89.0,15.13,2.12
2021-12-08,25.58,29.04,23.21,0.2,90.46,18.25,2.37
2021-12-09,25.44,28.2,23.71,1.85,89.39,14.61,2.57
2021-12-10,25.31,28.73,22.29,0.27,88.17,18.56,2.61
2021-12-11,25.72,28.77,23.59,3.75,89.63,15.0,3.07
2021-12-12,25.67,28.67,23.88,2.9,88.74,17.73,3.51
2021-12-13,25.58,28.6,23.74,3.56,88.93,17.01,3.36
2021-12-14,25.58,28.51,23.86,3.75,89.18,11.67,3.55
2021-12-15,25.23,28.17,23.41,3.49,89.94,15.33,3.46
2021-12-16,24.34,27.53,21.5,2.4,89.86,12.76,3.87
2021-12-17,23.6,26.14,21.19,0.74,89.24,16.86,3.44
2021-12-18,23.77,27.17,21.51,0.19,86.98,17.51,3.66
2021-12-19,23.24,26.85,20.37,0.02,85.34,18.96,3.46
2021-12-20,23.2,27.54,19.32,0.0,84.73,17.68,2.89
2021-12-21,22.94,27.43,19.58,0.0,82.38,17.93,2.3
2021-12-22,22.62,27.44,18.96,0.0,82.76,16.81,1.83
2021-12-23,21.64,26.79,17.3,0.0,84.15,19.29,1.88
2021-12-24,22.45,27.79,17.79,0.0,83.82,19.98,1.79
2021-12-25,22.78,27.56,18.5,0.0,84.17,19.89,1.84
2021-12-26,23.14,27.93,18.92,0.0,85.36,18.58,1.88
2021-12-27,23.55,28.1,19.75,0.04,84.55,18.69,2.11
2021-12-28,23.94,28.44,20.44,0.39,83.81,18.87,2.27
2021-12-29,23.79,28.51,20.22,0.09,81.97,18.39,2.13
2021-12-30,24.42,28.03,21.6,11.66,90.08,10.19,3.51
2021-12-31,25.36,28.04,23.25,17.18,91.3,10.61,3.65
2022-01-01,25.26,27.77,23.72,28.3,90.71,10.6,3.63
2022-01-02,24.91,28.31,22.6,8.82,88.21,16.25,3.69
2022-01-03,24.24,27.98,21.69,0.06,85.73,17.06,3.22
2022-01-04,23.54,27.32,20.75,0.04,87.03,16.03,3.16
2022-01-05,23.12,27.77,18.89,0.05,87.3,18.66,2.67
2022-01-06,24.29,28.44,21.42,0.28,88.89,15.99,2.73
2022-01-07,24.42,28.39,21.41,0.32,88.66,17.07,2.54
2022-01-08,24.2,28.21,21.23,0.03,86.4,17.51,2.61
2022-01-09,23.96,28.36,20.98,0.04,86.95,17.84,2.2
2022-01-10,24.48,28.81,20.92,0.06,87.17,18.78,1.85
2022-01-11,24.78,29.11,21.76,0.21,86.47,16.49,2.12
2022-01-12,25.13,29.52,21.58,0.21,86.98,17.42,1.82
2022-01-13,25.63,29.62,22.41,0.09,85.79,16.86,1.58
2022-01-14,25.83,29.9,22.81,0.05,85.07,17.9,1.52
2022-01-15,25.42,29.64,22.21,0.08,87.37,17.04,1.92
2022-01-16,25.14,29.04,22.23,3.52,87.75,17.04,2.77
2022-01-17,25.05,28.51,22.86,5.19,85.64,12.34,3.05
2022-01-18,24.07,28.1,21.52,0.54,83.6,18.58,3.08
2022-01-19,23.67,28.24,20.28,0.05,84.76,19.46,2.44
2022-01-20,23.34,28.46,19.61,0.0,78.95,19.81,1.6
2022-01-21,24.33,29.58,20.49,0.0,78.16,20.07,0.94
2022-01-22,25.17,30.98,19.99,0.0,81.9,20.74,1.5
2022-01-23,25.51,29.84,21.88,0.02,83.86,18.34,1.93
2022-01-24,25.52,29.64,22.19,0.17,84.48,15.86,1.77
2022-01-25,25.18,28.99,22.73,0.46,84.03,16.62,1.9
2022-01-26,24.65,28.74,21.85,0.08,81.54,16.64,1.98
2022-01-27,24.55,28.75,21.56,0.02,81.3,18.44,2.3
2022-01-28,24.74,28.83,22.01,0.29,82.27,14.92,3.5
2022-01-29,25.08,29.1,22.33,2.67,85.28,10.86,3.93
2022-01-30,24.91,29.2,21.69,1.0,85.77,13.44,3.13
2022-01-31,25.16,29.88,21.65,0.03,85.55,18.52,2.2
2022-02-01,24.71,29.58,20.92,0.0,82.61,18.02,2.09
2022-02-02,23.17,28.92,18.75,0.0,79.84,20.78,1.99
2022-02-03,23.73,29.55,19.54,0.0,75.27,22.12,1.06
2022-02-04,25.08,31.11,20.1,0.0,76.76,21.33,1.33
2022-02-05,25.69,30.77,21.7,0.09,81.36,16.71,1.9
2022-02-06,25.3,29.98,22.08,0.04,81.27,18.09,2.43
2022-02-07,24.68,30.28,20.99,0.0,78.98,20.36,2.52
2022-02-08,23.62,29.47,18.94,0.0,79.13,21.97,2.72
2022-02-09,23.45,29.44,18.85,0.01,78.31,21.8,2.94
2022-02-10,24.48,29.62,19.86,2.59,80.31,19.22,3.42
2022-02-11,24.96,28.48,22.06,15.53,85.33,8.15,3.54
2022-02-12,25.14,29.42,22.36,7.75,81.93,16.19,3.43
2022-02-13,24.92,29.55,21.94,0.28,80.03,17.93,3.34
2022-02-14,24.82,29.69,21.21,0.33,79.16,13.43,3.11
2022-02-15,24.29,29.32,20.53,0.06,76.17,19.5,2.97
2022-02-16,24.07,30.03,19.75,0.0,75.09,20.4,2.62
2022-02-17,24.47,30.52,19.88,0.0,77.34,20.86,2.46
2022-02-18,25.19,30.62,21.35,0.38,80.32,20.7,2.65
2022-02-19,25.41,30.81,21.84,0.19,79.5,17.72,2.85
2022-02-20,26.14,31.8,21.93,0.09,78.5,21.97,2.14
2022-02-21,27.03,33.87,22.56,0.01,74.88,22.1,1.3
2022-02-22,26.7,32.7,22.97,0.21,76.31,20.97,1.85
2022-02-23,26.0,31.95,22.1,0.28,75.69,22.88,2.93
2022-02-24,25.48,31.45,20.88,0.26,72.1,21.87,2.68
2022-02-25,24.94,31.19,19.54,0.0,73.05,24.72,2.88
2022-02-26,26.14,32.24,21.29,0.44,76.93,20.77,2.97
2022-02-27,26.37,32.21,22.14,0.08,73.55,21.08,3.25
2022-02-28,26.06,32.74,20.75,0.0,72.99,25.52,2.54
2022-03-01,26.12,33.53,20.67,0.0,69.45,25.87,3.04
2022-03-02,26.24,33.45,20.69,0.0,68.44,21.28,3.26
